customer_id,age,gender,plan_type,signup_date,last_payment_date,num_payments,num_logins,num_streams,num_devices,payment_method,city,areacode,num_support_calls,monthly_price,avg_time_on_netflix,payment_failure,preferred_language,watch_history,churn
649,19,male,standard,2021-04-05 11:56:06.673334667,2021-04-05 11:56:06.673334667,8,15,662,2,paypal,New York,109,9,14.153256157169535,27.31550388145376,False,English,drama,1
650,57,female,premium,2021-04-05 15:26:06.313262653,2021-04-05 15:26:06.313262653,4,10,394,2,paypal,Los Angeles,102,10,12.53696719470714,116.81717531544102,True,Spanish,action,1
651,30,male,basic,2021-04-05 18:56:05.953190638,2021-04-05 18:56:05.953190638,2,16,516,1,paypal,Los Angeles,109,7,15.88068792428241,53.75655603983876,False,French,drama,0
652,56,female,premium,2021-04-05 22:26:05.593118624,2021-04-05 22:26:05.593118624,10,23,908,4,paypal,Miami,103,6,10.987457471513576,36.370989412734204,False,English,documentary,1
653,50,female,basic,2021-04-06 01:56:05.233046610,2021-04-06 01:56:05.233046610,6,22,100,1,credit_card,New York,103,7,9.735421577094757,36.15121728489277,False,French,comedy,1
654,54,male,premium,2021-04-06 05:26:04.872974595,2021-04-06 05:26:04.872974595,11,30,753,1,debit_card,Houston,100,4,13.127280932555852,88.87304112646125,False,French,documentary,0
655,27,female,standard,2021-04-06 08:56:04.512902581,2021-04-06 08:56:04.512902581,8,20,342,4,debit_card,Miami,108,5,8.994863120302362,14.384239134629432,False,French,documentary,1
656,41,male,basic,2021-04-06 12:26:04.152830566,2021-04-06 12:26:04.152830566,3,19,310,2,paypal,New York,108,8,15.1838208674621,46.02573131519317,True,French,comedy,1
657,59,female,basic,2021-04-06 15:56:03.792758552,2021-04-06 15:56:03.792758552,1,27,26,1,credit_card,Los Angeles,101,8,15.163434607363438,56.12654801839054,False,French,action,1
658,43,female,premium,2021-04-06 19:26:03.432686538,2021-04-06 19:26:03.432686538,12,18,531,1,credit_card,Los Angeles,105,7,10.134117078399001,26.92705367776175,False,English,drama,0
659,48,female,premium,2021-04-06 22:56:03.072614523,2021-04-06 22:56:03.072614523,7,20,178,5,debit_card,Houston,108,2,14.425829128145903,63.80439377374418,False,French,action,1
660,28,male,basic,2021-04-07 02:26:02.712542509,2021-04-07 02:26:02.712542509,1,24,863,3,paypal,Miami,106,7,18.619812547015307,109.5882085018568,True,French,documentary,1
661,30,female,standard,2021-04-07 05:56:02.352470494,2021-04-07 05:56:02.352470494,2,1,169,4,paypal,Miami,107,0,12.812388924859373,15.782063475967433,False,Spanish,documentary,1
662,54,male,premium,2021-04-07 09:26:01.992398480,2021-04-07 09:26:01.992398480,7,29,721,1,credit_card,Los Angeles,108,1,12.447817286233272,61.857575139292116,False,French,action,1
663,59,male,premium,2021-04-07 12:56:01.632326466,2021-04-07 12:56:01.632326466,9,2,757,2,paypal,Los Angeles,100,10,18.5632821357804,64.33523585213129,True,French,action,1
664,31,male,basic,2021-04-07 16:26:01.272254451,2021-04-07 16:26:01.272254451,11,30,611,3,credit_card,New York,108,3,11.778407966599108,50.28748969022776,True,French,documentary,1
665,39,female,standard,2021-04-07 19:56:00.912182437,2021-04-07 19:56:00.912182437,3,2,675,2,credit_card,New York,101,10,6.760273579230303,95.54031409593048,True,English,documentary,0
666,22,male,basic,2021-04-07 23:26:00.552110422,2021-04-07 23:26:00.552110422,6,5,109,1,paypal,Houston,105,4,17.47940920958344,17.24834576121582,False,English,comedy,0
667,52,male,basic,2021-04-08 02:56:00.192038408,2021-04-08 02:56:00.192038408,4,2,742,2,debit_card,Houston,108,1,16.049453303970992,10.635533374514422,True,Spanish,documentary,0
668,54,female,premium,2021-04-08 06:25:59.831966394,2021-04-08 06:25:59.831966394,7,9,909,2,debit_card,New York,103,4,10.612651041577475,81.10051160348728,False,Spanish,action,0
669,59,male,standard,2021-04-08 09:55:59.471894379,2021-04-08 09:55:59.471894379,12,17,944,3,credit_card,New York,109,0,16.02860952145059,89.93779952840148,True,English,documentary,0
670,27,male,basic,2021-04-08 13:25:59.111822365,2021-04-08 13:25:59.111822365,1,25,224,5,paypal,Houston,107,1,5.291687938030861,54.18609431995479,False,English,comedy,1
671,59,male,basic,2021-04-08 16:55:58.751750350,2021-04-08 16:55:58.751750350,9,7,322,4,credit_card,Miami,101,8,11.632767294241884,96.73234213121701,False,French,drama,1
672,45,male,standard,2021-04-08 20:25:58.391678336,2021-04-08 20:25:58.391678336,5,14,530,1,credit_card,New York,109,8,11.823429654223155,114.31127268771071,True,French,drama,1
673,58,male,premium,2021-04-08 23:55:58.031606322,2021-04-08 23:55:58.031606322,5,26,874,2,credit_card,New York,105,6,5.550405950051883,51.15515181059142,True,French,action,0
674,42,female,basic,2021-04-09 03:25:57.671534307,2021-04-09 03:25:57.671534307,7,25,864,1,paypal,Los Angeles,100,10,9.027096855514689,30.0923027900049,True,Spanish,action,0
675,30,male,premium,2021-04-09 06:55:57.311462293,2021-04-09 06:55:57.311462293,10,7,768,2,paypal,Miami,107,9,9.573063072731854,13.715166494354595,True,Spanish,action,0
676,44,female,premium,2021-04-09 10:25:56.951390278,2021-04-09 10:25:56.951390278,7,9,385,5,paypal,Los Angeles,103,6,18.881105594341392,55.95810070787476,True,French,action,0
677,58,female,premium,2021-04-09 13:55:56.591318264,2021-04-09 13:55:56.591318264,8,21,223,5,debit_card,Houston,103,5,19.01843389680439,106.19709986752676,True,French,comedy,1
678,30,female,standard,2021-04-09 17:25:56.231246250,2021-04-09 17:25:56.231246250,12,21,164,1,credit_card,Houston,102,7,15.83502758542269,88.7667299884922,True,French,drama,1
679,49,female,standard,2021-04-09 20:55:55.871174235,2021-04-09 20:55:55.871174235,11,14,978,1,debit_card,Miami,105,9,18.246568795370223,104.50832562642677,True,French,comedy,0
680,45,male,premium,2021-04-10 00:25:55.511102221,2021-04-10 00:25:55.511102221,3,27,947,1,debit_card,Miami,100,5,12.51341202818656,14.854192365944337,True,English,documentary,0
681,44,male,standard,2021-04-10 03:55:55.151030206,2021-04-10 03:55:55.151030206,12,10,34,1,debit_card,Los Angeles,109,9,5.4033565732504965,96.43282000696344,False,French,action,0
682,31,male,basic,2021-04-10 07:25:54.790958192,2021-04-10 07:25:54.790958192,2,28,556,5,credit_card,Los Angeles,105,5,16.038459766868826,100.83309849504938,False,English,action,1
683,45,female,premium,2021-04-10 10:55:54.430886178,2021-04-10 10:55:54.430886178,8,17,34,4,credit_card,Los Angeles,101,4,9.78219587574321,36.404843384212484,True,English,comedy,0
684,26,female,premium,2021-04-10 14:25:54.070814163,2021-04-10 14:25:54.070814163,4,21,320,2,debit_card,Los Angeles,104,5,5.961328512644512,94.63540445679422,True,French,documentary,1
685,21,female,premium,2021-04-10 17:55:53.710742149,2021-04-10 17:55:53.710742149,10,16,449,5,debit_card,Miami,109,7,14.539527554632391,111.8264888183561,True,French,drama,1
686,18,male,basic,2021-04-10 21:25:53.350670134,2021-04-10 21:25:53.350670134,1,23,752,3,credit_card,Miami,101,8,8.03922968327946,39.457320059544884,False,French,drama,1
687,50,male,standard,2021-04-11 00:55:52.990598120,2021-04-11 00:55:52.990598120,2,8,164,4,debit_card,New York,106,9,17.128887781626936,32.38166299229587,False,English,drama,1
688,43,male,basic,2021-04-11 04:25:52.630526106,2021-04-11 04:25:52.630526106,2,1,801,1,paypal,Houston,109,6,18.799701038529623,83.12443127857131,True,French,comedy,0
689,18,female,premium,2021-04-11 07:55:52.270454091,2021-04-11 07:55:52.270454091,6,2,953,1,credit_card,Houston,102,0,17.90361919170394,106.29152258120072,True,English,action,1
690,22,female,basic,2021-04-11 11:25:51.910382077,2021-04-11 11:25:51.910382077,7,24,625,1,credit_card,New York,101,7,16.67415922883357,68.48774865546291,False,French,documentary,1
691,47,female,premium,2021-04-11 14:55:51.550310062,2021-04-11 14:55:51.550310062,9,19,267,5,paypal,Los Angeles,105,1,6.504818429834471,55.06867212426826,True,French,action,1
692,53,female,standard,2021-04-11 18:25:51.190238048,2021-04-11 18:25:51.190238048,3,15,160,1,credit_card,Miami,108,5,11.19444745083941,48.53869733585013,False,English,documentary,1
693,42,female,standard,2021-04-11 21:55:50.830166034,2021-04-11 21:55:50.830166034,11,17,637,5,paypal,New York,103,8,17.44232196491269,66.38964016493912,True,Spanish,action,1
694,53,female,premium,2021-04-12 01:25:50.470094019,2021-04-12 01:25:50.470094019,11,25,725,2,credit_card,Houston,106,9,7.350219261680103,113.28734064037977,False,Spanish,action,1
695,47,male,premium,2021-04-12 04:55:50.110022005,2021-04-12 04:55:50.110022005,5,27,933,3,credit_card,Miami,102,8,19.56576789932707,40.05183681279641,False,Spanish,comedy,1
696,47,male,standard,2021-04-12 08:25:49.749949990,2021-04-12 08:25:49.749949990,9,25,499,2,credit_card,Miami,100,3,15.965071493297348,46.448032545075776,False,French,action,1
697,59,male,standard,2021-04-12 11:55:49.389877976,2021-04-12 11:55:49.389877976,7,24,83,1,paypal,Houston,106,2,13.100056225249837,45.86389089569216,False,English,comedy,1
698,48,male,premium,2021-04-12 15:25:49.029805962,2021-04-12 15:25:49.029805962,6,18,633,2,debit_card,Houston,100,3,17.094118859543862,112.15022362256798,False,English,comedy,1
699,56,male,standard,2021-04-12 18:55:48.669733947,2021-04-12 18:55:48.669733947,8,20,941,2,debit_card,New York,109,7,19.572094550523886,85.9838557366479,True,English,documentary,1
700,19,female,basic,2021-04-12 22:25:48.309661933,2021-04-12 22:25:48.309661933,6,4,343,3,debit_card,Los Angeles,106,7,5.880140916770632,18.058408778041585,False,French,drama,1
701,49,female,premium,2021-04-13 01:55:47.949589918,2021-04-13 01:55:47.949589918,7,28,941,4,paypal,Los Angeles,106,9,14.883115193115346,59.95754001903897,False,French,documentary,0
702,27,male,basic,2021-04-13 05:25:47.589517904,2021-04-13 05:25:47.589517904,1,14,784,3,credit_card,Los Angeles,103,9,19.470107988008813,58.054363369168875,False,Spanish,drama,0
703,27,female,basic,2021-04-13 08:55:47.229445890,2021-04-13 08:55:47.229445890,5,20,350,1,paypal,New York,100,0,9.875509830293112,66.92961026826183,False,Spanish,drama,0
704,35,male,basic,2021-04-13 12:25:46.869373875,2021-04-13 12:25:46.869373875,8,6,479,2,credit_card,Miami,109,6,13.847389557866776,41.732769813251515,False,French,action,0
705,53,male,premium,2021-04-13 15:55:46.509301861,2021-04-13 15:55:46.509301861,8,11,2,3,debit_card,Houston,102,8,18.421258846776674,119.6367489599591,False,French,action,1
706,53,female,basic,2021-04-13 19:25:46.149229846,2021-04-13 19:25:46.149229846,6,28,252,4,paypal,New York,103,2,13.923053468767113,47.95028781290526,True,Spanish,comedy,0
707,42,female,standard,2021-04-13 22:55:45.789157832,2021-04-13 22:55:45.789157832,5,15,210,3,paypal,Miami,105,6,7.962357847494836,43.274555980563996,False,English,comedy,1
708,44,female,premium,2021-04-14 02:25:45.429085818,2021-04-14 02:25:45.429085818,8,29,493,5,credit_card,Los Angeles,109,1,6.831238760646162,63.97637489446605,False,Spanish,documentary,0
709,22,male,standard,2021-04-14 05:55:45.069013803,2021-04-14 05:55:45.069013803,3,30,73,4,paypal,Houston,104,1,8.696772311320133,85.61044345449226,False,English,action,0
710,43,female,premium,2021-04-14 09:25:44.708941789,2021-04-14 09:25:44.708941789,9,5,462,1,debit_card,New York,105,7,10.827517276550587,36.298271416020484,False,English,action,0
711,54,male,standard,2021-04-14 12:55:44.348869774,2021-04-14 12:55:44.348869774,11,4,448,3,credit_card,Miami,104,9,14.682468366803263,84.64125773871085,True,English,drama,0
712,20,female,premium,2021-04-14 16:25:43.988797760,2021-04-14 16:25:43.988797760,10,7,903,4,credit_card,Miami,107,9,14.63930892620839,40.1256800755691,True,English,action,1
713,47,male,standard,2021-04-14 19:55:43.628725746,2021-04-14 19:55:43.628725746,6,7,153,3,paypal,Los Angeles,101,9,7.095292784125087,82.66778434210583,True,French,comedy,1
714,38,male,basic,2021-04-14 23:25:43.268653731,2021-04-14 23:25:43.268653731,12,8,906,1,debit_card,New York,106,2,5.656145534364812,51.0352590904726,True,Spanish,drama,0
715,59,male,standard,2021-04-15 02:55:42.908581717,2021-04-15 02:55:42.908581717,12,3,55,5,debit_card,Los Angeles,102,6,6.051309996437089,74.97154956099754,False,English,drama,1
716,19,male,premium,2021-04-15 06:25:42.548509702,2021-04-15 06:25:42.548509702,11,3,772,2,credit_card,Houston,108,0,5.6899686016840985,44.65302308702138,True,French,drama,0
717,33,male,standard,2021-04-15 09:55:42.188437688,2021-04-15 09:55:42.188437688,4,28,99,3,credit_card,Houston,108,1,12.848590830758084,33.36046484127908,False,Spanish,drama,1
718,46,male,standard,2021-04-15 13:25:41.828365674,2021-04-15 13:25:41.828365674,10,5,629,3,paypal,Miami,100,1,10.77784383571214,50.338744358939095,False,French,documentary,0
719,23,male,premium,2021-04-15 16:55:41.468293660,2021-04-15 16:55:41.468293660,4,4,861,3,paypal,Houston,109,3,9.765006252959328,91.82355116274327,False,English,comedy,0
720,45,male,premium,2021-04-15 20:25:41.108221644,2021-04-15 20:25:41.108221644,9,26,269,2,debit_card,New York,100,5,19.03887267739539,95.44872608466333,False,Spanish,action,0
721,29,male,standard,2021-04-15 23:55:40.748149630,2021-04-15 23:55:40.748149630,9,18,118,5,paypal,New York,107,6,13.054814653692299,83.08058828666192,False,English,comedy,1
722,47,male,standard,2021-04-16 03:25:40.388077616,2021-04-16 03:25:40.388077616,5,11,702,3,debit_card,Houston,109,0,18.255073772158294,66.04498841748111,False,French,documentary,0
723,55,male,basic,2021-04-16 06:55:40.028005602,2021-04-16 06:55:40.028005602,2,4,571,5,debit_card,Houston,102,3,17.013074430404323,107.89913836418005,True,French,comedy,1
724,36,male,premium,2021-04-16 10:25:39.667933588,2021-04-16 10:25:39.667933588,5,4,911,5,paypal,Houston,106,3,12.934329923292083,50.98161727611584,True,Spanish,documentary,0
725,22,male,basic,2021-04-16 13:55:39.307861572,2021-04-16 13:55:39.307861572,10,12,590,1,credit_card,New York,104,1,13.737104417715868,22.207311208498567,True,Spanish,drama,0
726,45,female,basic,2021-04-16 17:25:38.947789558,2021-04-16 17:25:38.947789558,2,26,854,4,debit_card,New York,109,2,9.70324322607356,31.79107331033493,True,English,comedy,1
727,54,female,premium,2021-04-16 20:55:38.587717544,2021-04-16 20:55:38.587717544,9,26,969,3,debit_card,Los Angeles,100,5,14.04808919160481,108.70551103038737,False,English,comedy,0
728,45,male,premium,2021-04-17 00:25:38.227645530,2021-04-17 00:25:38.227645530,2,18,876,3,debit_card,Miami,100,8,6.628655950574991,109.29772558762342,False,French,comedy,1
729,19,male,standard,2021-04-17 03:55:37.867573516,2021-04-17 03:55:37.867573516,1,9,665,5,paypal,Los Angeles,101,1,10.601833599426554,41.76280528035846,False,English,drama,0
730,19,female,premium,2021-04-17 07:25:37.507501500,2021-04-17 07:25:37.507501500,5,13,702,4,paypal,Miami,102,9,12.423380225580157,84.64332797723239,True,Spanish,action,1
731,18,male,premium,2021-04-17 10:55:37.147429486,2021-04-17 10:55:37.147429486,12,20,835,3,credit_card,Los Angeles,105,5,12.690695221675462,74.93013435833365,False,French,comedy,1
732,53,male,standard,2021-04-17 14:25:36.787357472,2021-04-17 14:25:36.787357472,2,15,681,2,paypal,New York,108,8,15.473153161461205,32.73602780306304,False,Spanish,action,0
733,57,male,basic,2021-04-17 17:55:36.427285458,2021-04-17 17:55:36.427285458,6,11,201,3,paypal,Los Angeles,107,4,15.709744135824273,10.665797406572233,True,French,action,0
734,36,female,premium,2021-04-17 21:25:36.067213444,2021-04-17 21:25:36.067213444,11,27,504,5,credit_card,Los Angeles,102,3,15.66993646882581,91.20499136883431,True,French,action,0
735,56,female,basic,2021-04-18 00:55:35.707141428,2021-04-18 00:55:35.707141428,4,9,347,1,debit_card,Miami,109,7,18.762378570592247,94.93763246527409,True,French,drama,1
736,52,female,premium,2021-04-18 04:25:35.347069414,2021-04-18 04:25:35.347069414,11,18,722,1,paypal,Miami,109,7,13.877588777231843,27.368098242735385,True,English,documentary,1
737,23,male,premium,2021-04-18 07:55:34.986997400,2021-04-18 07:55:34.986997400,10,10,83,3,paypal,Los Angeles,104,9,16.11670291121279,31.65729349635244,False,English,drama,1
738,45,male,basic,2021-04-18 11:25:34.626925386,2021-04-18 11:25:34.626925386,5,6,61,2,paypal,Miami,100,6,6.214581567295138,12.236769253205722,False,French,documentary,0
739,50,male,standard,2021-04-18 14:55:34.266853372,2021-04-18 14:55:34.266853372,10,4,434,3,debit_card,Houston,106,10,15.223843605723605,40.19174982634405,True,Spanish,action,1
740,45,male,basic,2021-04-18 18:25:33.906781356,2021-04-18 18:25:33.906781356,8,6,643,2,debit_card,Houston,105,1,8.36993403503906,115.39126935753332,False,French,documentary,1
741,29,male,premium,2021-04-18 21:55:33.546709342,2021-04-18 21:55:33.546709342,11,9,221,1,credit_card,New York,104,2,12.67600109991924,73.67369898263921,False,Spanish,drama,1
742,20,male,standard,2021-04-19 01:25:33.186637328,2021-04-19 01:25:33.186637328,7,10,655,1,credit_card,Los Angeles,104,8,14.826598166149969,31.083670846810968,False,English,drama,0
743,54,male,basic,2021-04-19 04:55:32.826565314,2021-04-19 04:55:32.826565314,7,18,996,2,debit_card,Miami,107,7,8.838531489374866,105.49508173734641,True,French,documentary,0
744,30,male,basic,2021-04-19 08:25:32.466493300,2021-04-19 08:25:32.466493300,4,7,487,4,credit_card,Los Angeles,100,9,12.372058358097886,77.7396023893198,False,Spanish,drama,1
745,50,female,basic,2021-04-19 11:55:32.106421284,2021-04-19 11:55:32.106421284,9,15,869,5,credit_card,Houston,106,2,12.579891394121246,72.85091308213845,False,French,comedy,1
746,33,female,standard,2021-04-19 15:25:31.746349270,2021-04-19 15:25:31.746349270,9,11,4,2,credit_card,Miami,107,8,15.767014125877047,86.46467061406999,True,English,drama,1
747,32,male,basic,2021-04-19 18:55:31.386277256,2021-04-19 18:55:31.386277256,12,11,622,4,debit_card,Miami,108,7,19.039705220556428,11.185526581669702,False,French,action,0
748,56,male,premium,2021-04-19 22:25:31.026205242,2021-04-19 22:25:31.026205242,2,10,326,4,debit_card,New York,107,8,12.94487729713192,77.5665150550875,False,English,drama,1
749,25,male,basic,2021-04-20 01:55:30.666133228,2021-04-20 01:55:30.666133228,5,5,229,3,paypal,Los Angeles,105,2,5.307761418993623,40.49541925520852,False,English,comedy,0
750,29,male,standard,2021-04-20 05:25:30.306061212,2021-04-20 05:25:30.306061212,4,19,308,2,credit_card,Miami,105,7,9.415913955540352,54.091743192132974,False,Spanish,drama,0
751,37,female,standard,2021-04-20 08:55:29.945989198,2021-04-20 08:55:29.945989198,12,13,713,4,credit_card,Los Angeles,102,0,5.937462189845213,52.50162149772276,False,English,action,1
