customer_id,age,gender,income,marital_status,education_level,account_balance,credit_score,credit_limit,payment_history,payment_method,data_usage,voice_usage,sms_usage,roaming_usage,contract_type,plan_type,service_quality,customer_service_calls,churn
customer_1628,21,female,47970,married,high school,1146,480,39557,on time,cash,48,221,89,59,prepaid,premium,poor,7,0
customer_1629,53,female,132931,married,high school,3385,484,32850,late,credit card,2,53,18,73,prepaid,basic,fair,1,0
customer_1630,61,male,105273,single,graduate,3362,765,42031,on time,cash,17,197,68,17,postpaid,basic,good,0,1
customer_1631,78,female,116063,single,graduate,4007,369,17789,on time,debit card,33,179,88,29,postpaid,basic,fair,1,0
customer_1632,75,female,123673,married,college,2012,718,16925,late,cash,13,472,0,67,prepaid,basic,poor,9,0
customer_1633,79,female,133157,single,college,1046,638,23593,on time,debit card,15,310,7,11,prepaid,premium,poor,8,1
customer_1634,43,female,120882,married,college,1900,309,34340,on time,credit card,35,116,46,33,prepaid,basic,poor,4,0
customer_1635,75,male,140338,married,graduate,3678,439,22373,on time,debit card,7,179,6,12,prepaid,premium,good,6,0
customer_1636,42,male,149638,married,high school,4293,838,22137,late,credit card,47,71,28,93,prepaid,basic,good,1,0
customer_1637,37,male,100467,single,college,-365,788,48559,on time,cash,14,67,13,20,postpaid,premium,good,3,0
customer_1638,33,male,66181,single,college,4374,402,18187,on time,debit card,22,25,53,79,postpaid,basic,poor,0,0
customer_1639,72,male,56470,married,graduate,4205,784,24415,on time,cash,40,297,36,24,prepaid,premium,good,8,0
customer_1640,49,male,80799,married,graduate,1682,734,14353,on time,debit card,28,288,71,12,postpaid,basic,poor,0,0
customer_1641,72,female,92886,single,high school,1996,377,34267,on time,cash,1,385,1,61,postpaid,basic,good,6,0
customer_1642,40,female,37589,married,graduate,4198,510,33984,on time,cash,18,109,13,79,postpaid,basic,fair,3,0
customer_1643,67,female,127705,married,high school,1621,811,6748,late,credit card,35,207,4,9,prepaid,basic,poor,5,1
customer_1644,35,male,136185,married,college,3683,692,6654,late,credit card,45,333,99,76,postpaid,premium,fair,5,1
customer_1645,74,male,115817,married,high school,3805,441,29610,on time,debit card,48,392,55,55,postpaid,basic,poor,2,0
customer_1646,57,male,71618,married,college,2407,789,49118,on time,credit card,37,67,52,83,prepaid,premium,poor,8,1
customer_1647,34,female,137112,married,college,505,634,24958,on time,credit card,36,418,5,48,postpaid,basic,good,5,0
customer_1648,66,male,134484,married,graduate,4404,446,38784,on time,credit card,7,387,63,83,postpaid,premium,fair,1,1
customer_1649,43,male,30406,married,graduate,-181,571,36091,on time,cash,13,80,49,39,postpaid,basic,poor,9,1
customer_1650,23,female,131384,married,high school,1879,765,41637,on time,debit card,1,114,92,52,postpaid,premium,poor,7,0
customer_1651,39,female,92040,single,high school,864,772,8085,on time,cash,27,352,58,2,postpaid,basic,good,7,0
customer_1652,51,female,51914,married,college,427,613,12525,on time,debit card,38,0,20,63,postpaid,premium,poor,4,0
customer_1653,26,female,123006,married,high school,3779,779,5448,on time,cash,44,203,57,16,prepaid,premium,poor,7,0
customer_1654,78,female,60866,married,graduate,2618,663,40234,on time,cash,10,270,0,99,prepaid,premium,fair,5,1
customer_1655,58,female,149756,single,graduate,4448,665,26979,on time,cash,27,409,50,96,postpaid,premium,fair,9,0
customer_1656,31,female,88639,married,college,874,834,5170,on time,cash,6,498,94,11,prepaid,premium,fair,0,0
customer_1657,75,female,24553,married,college,3353,773,10697,on time,cash,34,252,87,93,prepaid,premium,good,9,0
customer_1658,58,female,67609,married,college,3990,546,31638,late,debit card,20,192,27,79,postpaid,basic,poor,7,1
customer_1659,28,female,80804,married,college,2023,683,23307,on time,cash,41,267,50,93,postpaid,basic,poor,8,0
customer_1660,48,female,116669,single,college,294,488,49777,on time,cash,38,46,73,47,postpaid,basic,good,8,1
customer_1661,56,female,99045,single,graduate,3025,451,45407,on time,debit card,10,223,74,84,postpaid,basic,good,3,0
customer_1662,46,male,134349,single,graduate,3551,493,13229,on time,credit card,10,395,49,14,postpaid,basic,fair,3,0
customer_1663,46,male,146382,single,college,682,505,29163,late,credit card,20,468,51,55,postpaid,premium,good,6,0
customer_1664,39,male,136461,married,college,3575,357,9991,on time,debit card,32,76,9,88,prepaid,basic,poor,6,1
customer_1665,77,female,120872,single,graduate,529,751,12367,on time,debit card,34,116,74,26,prepaid,basic,good,8,1
customer_1666,59,male,29504,single,graduate,3093,703,30622,on time,debit card,5,293,60,63,postpaid,premium,good,3,1
customer_1667,65,male,27655,single,college,291,306,26008,on time,debit card,45,431,80,93,postpaid,basic,fair,7,0
customer_1668,63,male,113710,single,graduate,1136,714,12749,late,cash,39,332,44,91,prepaid,basic,poor,5,1
customer_1669,78,male,97809,single,college,4489,749,31449,late,cash,9,37,10,24,postpaid,premium,fair,3,0
customer_1670,28,male,21576,married,high school,554,766,45958,on time,cash,36,354,72,70,prepaid,premium,good,7,1
customer_1671,71,female,94524,married,college,937,484,45325,on time,cash,2,242,28,33,postpaid,premium,fair,0,1
customer_1672,59,male,130784,married,college,-315,394,49761,on time,debit card,29,105,13,91,prepaid,basic,poor,2,0
customer_1673,63,female,28285,single,high school,555,479,18294,on time,cash,49,208,29,73,prepaid,basic,fair,2,0
customer_1674,43,female,135804,single,high school,54,415,8963,on time,debit card,4,239,22,17,postpaid,basic,fair,0,0
customer_1675,60,male,138882,married,graduate,751,494,49324,on time,debit card,7,183,4,20,postpaid,basic,good,1,1
customer_1676,22,female,36965,single,high school,3645,703,15039,on time,cash,33,105,33,7,prepaid,basic,poor,7,1
customer_1677,28,male,49890,married,college,946,665,35894,on time,cash,8,402,43,82,prepaid,premium,fair,1,0
customer_1678,68,female,94820,single,graduate,1242,393,15210,on time,credit card,1,83,17,32,postpaid,premium,poor,6,0
customer_1679,38,male,101854,single,graduate,2437,379,30410,late,debit card,19,302,56,60,prepaid,basic,poor,2,0
customer_1680,78,male,105809,single,graduate,1941,623,38010,late,cash,18,198,5,10,postpaid,basic,poor,4,1
customer_1681,29,male,70419,single,graduate,1011,397,41118,on time,cash,5,312,30,12,postpaid,basic,fair,9,1
customer_1682,30,male,46795,married,high school,4834,590,49861,late,debit card,6,18,35,95,prepaid,premium,poor,9,0
customer_1683,37,male,83993,single,graduate,2630,485,35619,on time,credit card,9,88,88,82,prepaid,premium,fair,5,0
customer_1684,22,female,139149,married,graduate,-109,376,31718,on time,debit card,31,394,72,91,prepaid,premium,good,9,0
customer_1685,68,female,62981,single,college,2755,610,39969,late,debit card,39,285,16,24,postpaid,premium,fair,1,0
customer_1686,70,female,24221,married,graduate,2404,456,47329,on time,cash,17,395,59,49,postpaid,premium,fair,6,0
customer_1687,32,female,131325,married,high school,3980,518,33354,on time,credit card,3,462,3,57,prepaid,basic,poor,0,0
customer_1688,19,male,70528,married,high school,157,597,45351,on time,credit card,25,124,55,94,postpaid,premium,good,8,0
customer_1689,48,female,64417,single,high school,3638,754,23089,late,cash,48,268,17,51,prepaid,premium,poor,2,0
customer_1690,27,male,49340,single,graduate,3857,599,42488,on time,debit card,12,468,37,11,prepaid,premium,good,3,0
customer_1691,20,female,41098,single,college,-462,650,34794,on time,debit card,34,171,48,29,postpaid,basic,good,4,0
customer_1692,32,male,54026,single,graduate,17,727,19558,on time,credit card,38,59,72,68,prepaid,premium,poor,8,0
customer_1693,21,male,63252,married,high school,3798,470,18222,on time,cash,48,29,52,83,prepaid,basic,fair,4,0
customer_1694,39,female,45547,married,graduate,-378,640,14062,on time,cash,34,278,70,29,postpaid,premium,poor,0,0
customer_1695,71,male,149107,married,high school,1538,696,9965,on time,credit card,46,411,50,84,prepaid,premium,poor,4,0
customer_1696,40,female,51144,married,college,792,344,45624,on time,debit card,25,29,32,91,postpaid,basic,fair,1,0
customer_1697,30,female,88649,single,graduate,4633,352,41229,late,debit card,19,462,85,33,postpaid,basic,fair,5,1
customer_1698,54,female,64436,single,graduate,3735,511,22632,on time,cash,27,70,20,49,postpaid,premium,poor,1,1
customer_1699,66,male,39622,single,high school,2397,499,46824,late,debit card,27,271,17,77,postpaid,basic,good,5,0
customer_1700,60,male,101617,single,graduate,3725,468,10228,on time,debit card,24,97,14,36,postpaid,basic,poor,4,0
customer_1701,38,male,144239,married,graduate,1581,605,26810,on time,credit card,19,116,68,26,prepaid,basic,good,2,0
customer_1702,62,female,40858,single,college,-387,375,47191,on time,debit card,35,104,19,97,postpaid,basic,good,0,1
customer_1703,29,male,113448,single,high school,2624,589,14294,on time,credit card,15,341,70,79,prepaid,premium,fair,9,0
customer_1704,45,female,145482,married,high school,-304,687,42235,on time,cash,28,347,17,34,prepaid,basic,good,2,0
customer_1705,55,female,134700,single,college,1520,478,19543,late,cash,22,387,39,31,prepaid,basic,poor,7,0
customer_1706,56,male,38356,married,college,3916,822,16844,on time,credit card,15,110,51,2,postpaid,premium,good,4,1
customer_1707,30,female,91754,married,graduate,3540,645,38505,on time,debit card,10,30,90,99,prepaid,basic,poor,7,0
customer_1708,45,male,83477,married,graduate,210,442,23124,late,debit card,36,282,75,7,prepaid,basic,poor,3,0
customer_1709,41,female,95298,married,college,1082,335,48226,on time,debit card,2,9,35,23,postpaid,basic,poor,0,1
customer_1710,67,female,97002,married,high school,1098,615,36378,on time,credit card,19,38,67,67,prepaid,premium,poor,3,0
customer_1711,59,female,123039,married,college,-493,403,7707,on time,cash,20,279,18,60,prepaid,basic,poor,0,1
customer_1712,46,female,39930,single,graduate,81,344,38537,on time,credit card,13,424,57,36,postpaid,premium,poor,9,0
customer_1713,72,female,108470,married,high school,1546,570,42236,on time,debit card,25,171,3,55,prepaid,basic,fair,5,1
customer_1714,76,female,28042,single,high school,882,579,19729,on time,cash,16,230,62,75,postpaid,basic,good,9,0
customer_1715,23,male,70124,married,graduate,3961,607,32747,on time,cash,15,284,14,60,postpaid,premium,fair,4,1
customer_1716,75,female,89628,single,college,3607,319,25513,on time,debit card,24,108,91,53,postpaid,basic,poor,5,1
customer_1717,37,female,33353,single,high school,1967,802,41346,on time,debit card,41,374,32,14,prepaid,premium,poor,1,0
customer_1718,42,male,22925,married,college,4414,633,31589,on time,cash,7,71,33,35,postpaid,premium,fair,0,1
customer_1719,30,male,74541,married,high school,4292,468,16697,on time,cash,10,302,96,96,prepaid,premium,fair,0,1
customer_1720,61,male,38046,single,college,2157,797,45142,on time,cash,9,127,73,88,prepaid,basic,poor,2,1
customer_1721,55,male,123634,single,high school,612,464,32816,on time,credit card,16,186,77,86,prepaid,premium,poor,2,1
customer_1722,47,male,49584,married,graduate,2678,830,17997,on time,credit card,26,444,28,86,postpaid,premium,good,7,0
customer_1723,47,female,43619,married,high school,3498,472,46051,on time,debit card,7,329,68,97,postpaid,premium,fair,4,0
customer_1724,43,female,142587,married,graduate,2506,322,37540,on time,cash,47,224,21,38,postpaid,basic,poor,6,0
customer_1725,55,female,94885,married,graduate,1193,341,26828,on time,credit card,6,227,8,40,postpaid,basic,fair,0,0
customer_1726,59,female,57651,single,college,2524,647,43682,on time,cash,11,430,27,21,prepaid,basic,poor,2,1
customer_1727,66,female,81283,married,college,3212,439,31565,on time,cash,39,246,26,3,postpaid,premium,good,7,0
customer_1728,64,female,138696,married,college,1195,789,42887,on time,credit card,11,296,94,50,postpaid,premium,fair,3,1
customer_1729,66,female,28038,single,high school,3049,484,26258,late,debit card,28,55,23,58,prepaid,basic,good,6,0
customer_1730,59,male,34655,married,college,792,655,14241,on time,credit card,16,109,69,49,prepaid,basic,poor,2,1
customer_1731,61,female,91145,single,college,4386,305,14430,late,debit card,2,451,89,74,prepaid,premium,fair,2,1
customer_1732,18,male,106089,single,graduate,4292,622,29357,late,credit card,19,294,82,28,prepaid,basic,good,3,0
customer_1733,22,female,71255,married,graduate,2600,538,17880,on time,credit card,26,284,16,84,postpaid,premium,good,5,1
customer_1734,24,female,75008,single,graduate,633,303,5111,on time,cash,23,365,65,82,postpaid,basic,poor,1,0
customer_1735,18,female,35349,married,high school,2249,748,46461,on time,debit card,24,412,39,22,prepaid,premium,poor,0,1
customer_1736,41,male,88948,single,college,4354,699,46699,late,cash,12,418,64,28,postpaid,premium,fair,5,1
customer_1737,50,male,29174,single,college,2336,727,46858,on time,cash,17,46,36,7,postpaid,basic,poor,5,0
customer_1738,24,female,55368,married,college,4021,678,35895,on time,credit card,14,471,79,1,postpaid,basic,fair,1,0
customer_1739,46,female,59303,married,college,3545,464,32699,on time,debit card,29,291,45,55,prepaid,premium,fair,0,0
customer_1740,32,male,97811,married,high school,2661,487,39173,late,debit card,3,369,34,81,postpaid,premium,fair,7,1
customer_1741,24,female,92336,single,college,3479,400,48172,on time,credit card,0,253,59,86,prepaid,premium,fair,4,0
customer_1742,61,female,133440,single,graduate,3501,676,22951,late,credit card,42,213,32,89,prepaid,basic,fair,0,1
customer_1743,29,male,66261,married,college,250,790,6652,late,cash,44,178,43,94,postpaid,premium,good,5,0
customer_1744,75,male,100315,single,college,-351,599,6910,on time,credit card,47,212,20,20,prepaid,basic,good,0,0
customer_1745,44,female,148477,single,graduate,1568,512,19912,on time,cash,39,65,42,86,postpaid,premium,fair,8,0
customer_1746,20,male,49623,married,graduate,4036,729,38586,on time,cash,48,351,31,9,postpaid,premium,good,2,0
customer_1747,53,male,114137,married,college,-96,318,45553,late,debit card,49,480,40,58,postpaid,basic,poor,0,0
customer_1748,65,female,40194,married,college,689,494,18777,on time,cash,30,405,12,41,postpaid,basic,good,7,1
customer_1749,29,male,33259,married,high school,416,836,6574,late,credit card,38,441,2,77,prepaid,basic,fair,4,1
customer_1750,33,female,25568,married,high school,2695,706,22664,on time,cash,25,187,49,35,postpaid,premium,poor,1,0
customer_1751,58,male,129288,married,college,3451,415,44889,on time,debit card,14,40,4,22,postpaid,premium,good,5,0
customer_1752,18,female,132839,single,college,2978,431,6967,on time,debit card,16,349,9,0,prepaid,basic,good,9,1
customer_1753,19,male,21246,single,graduate,1034,581,37559,on time,cash,35,460,25,58,postpaid,premium,fair,0,1
customer_1754,50,male,143545,single,college,1660,500,23815,on time,cash,47,376,61,52,postpaid,basic,fair,7,1
customer_1755,20,female,119907,married,college,1089,739,30824,on time,cash,42,397,15,0,prepaid,basic,poor,7,1
customer_1756,71,male,120659,single,graduate,2092,692,14927,on time,cash,24,482,83,4,postpaid,premium,poor,2,1
customer_1757,32,female,136388,married,college,2799,720,22968,on time,cash,30,210,17,69,prepaid,premium,good,7,0
customer_1758,68,male,124303,single,high school,3142,808,18710,on time,credit card,8,261,30,27,prepaid,basic,good,9,1
customer_1759,65,male,96821,married,graduate,894,614,34166,on time,credit card,8,9,67,98,prepaid,basic,poor,8,0
customer_1760,48,female,93876,married,graduate,1795,440,5262,on time,credit card,18,114,6,20,postpaid,premium,fair,0,0
customer_1761,65,female,50977,single,high school,2295,750,14417,on time,credit card,5,282,14,54,postpaid,premium,fair,9,0
customer_1762,25,male,97490,married,graduate,1983,356,42984,late,credit card,2,222,20,34,postpaid,premium,poor,5,1
customer_1763,44,female,92510,single,graduate,1699,390,47995,on time,debit card,33,419,88,24,prepaid,premium,poor,0,1
customer_1764,20,female,147405,married,college,4528,653,40927,on time,cash,6,232,87,58,postpaid,basic,fair,1,0
customer_1765,21,female,74779,married,high school,3205,306,10690,late,cash,29,409,30,6,postpaid,basic,fair,5,1
customer_1766,55,female,84669,married,graduate,4115,531,5891,on time,debit card,18,242,0,61,postpaid,premium,good,3,0
customer_1767,67,female,147881,single,graduate,2060,702,9238,on time,debit card,21,457,97,36,postpaid,basic,fair,0,0
