,user_id,age,gender,country,subscription_type,playlist_count,playlist_followers_count,playlist_genre,artist_count,artist_followers_count,top_artist_genre,song_count,song_genre,album_count,album_genre,skip_rate,play_time,session_count,session_duration,churn
584,584,36,Female,France,Family,42,88272,Rock,113,656999,EDM,4886,Rock,650,Classical,0.47223366136774714,4930,82,179,1
585,585,18,Female,US,Family,61,69840,Classical,431,563164,EDM,8166,Rock,467,Rock,0.5111635278763403,21774,38,225,0
586,586,30,Female,US,Free,37,96595,Rock,376,498339,Rock,9711,Pop,424,Rock,0.6249546901536193,27040,41,87,0
587,587,21,Female,UK,Premium,69,99742,EDM,433,909178,Rock,8687,Pop,442,Classical,0.8648368359326708,26345,18,402,0
588,588,60,Male,Australia,Free,85,45096,Classical,55,798431,Pop,8921,Hip Hop,542,Pop,0.8591979190498256,18484,20,866,1
589,589,27,Female,Germany,Student,62,89152,Hip Hop,149,327907,Hip Hop,4531,Hip Hop,291,EDM,0.29404013552779196,3096,42,206,0
590,590,60,Male,Canada,Premium,94,93761,Classical,91,914484,EDM,759,Hip Hop,614,EDM,0.9714563139465441,44578,51,726,0
591,591,58,Female,Canada,Family,67,73067,Rock,75,169426,EDM,3142,Pop,33,Hip Hop,0.3703498553058877,329,45,849,0
592,592,51,Male,France,Free,60,92284,Pop,391,345170,Hip Hop,2273,Pop,47,Pop,0.12333784561901906,34941,47,219,0
593,593,60,Female,UK,Premium,69,54716,Pop,35,20705,Pop,4565,Hip Hop,816,EDM,0.7187723679781183,17083,62,670,0
594,594,18,Female,US,Student,40,11591,Pop,134,686674,Rock,9615,Hip Hop,850,Rock,0.6572594034951879,14089,95,532,0
595,595,27,Male,UK,Student,54,84555,EDM,20,370786,Pop,7338,Classical,367,Pop,0.2007364787449395,13949,17,144,1
596,596,57,Female,UK,Student,88,59647,Pop,256,678225,Rock,7693,EDM,460,Pop,0.14542505186717336,16748,18,517,1
597,597,63,Female,Australia,Student,67,79786,Pop,170,865882,EDM,9989,Pop,846,Pop,0.4897997923379096,28517,63,715,0
598,598,38,Male,France,Free,4,11340,Rock,335,423416,Pop,4804,Pop,269,Pop,0.008692134186704115,25395,42,886,1
599,599,54,Female,Australia,Free,51,7428,EDM,342,860134,Rock,4378,Rock,22,Rock,0.36154761823956505,2876,59,7,0
600,600,62,Non-binary,US,Family,62,74383,Rock,158,256344,Hip Hop,8220,Hip Hop,143,Rock,0.6294327102975733,48372,50,493,1
601,601,58,Non-binary,UK,Student,4,56882,Classical,238,861008,EDM,4936,EDM,910,Classical,0.740922627602995,29248,54,67,0
602,602,22,Non-binary,Canada,Student,4,95641,Pop,329,980098,Hip Hop,9468,Rock,621,Classical,0.5560081547658433,49431,13,265,0
603,603,27,Non-binary,Australia,Family,70,77594,Classical,25,619498,Hip Hop,4278,Rock,238,EDM,0.46040450759886,11739,99,737,0
604,604,53,Male,Germany,Free,72,40157,EDM,202,530026,Pop,905,Pop,186,Pop,0.06717623524053062,15408,16,84,0
605,605,44,Female,France,Free,55,34674,Rock,204,116392,Classical,2391,Pop,489,Rock,0.03291646930072567,27729,59,758,0
606,606,54,Male,Germany,Student,72,7691,EDM,324,343892,Classical,2349,Pop,660,Rock,0.9940947059393085,24770,18,598,0
607,607,34,Male,Germany,Premium,27,75969,Rock,298,210324,Hip Hop,8509,Pop,803,Pop,0.9391696222698671,2369,99,390,0
608,608,46,Male,Canada,Premium,9,96426,Pop,95,536153,Hip Hop,5264,Classical,320,Rock,0.21486592944438987,8739,54,635,0
609,609,29,Female,Australia,Family,43,74097,EDM,371,952501,Pop,8024,Pop,480,Classical,0.7753449335880318,16881,89,5,0
610,610,21,Male,Germany,Premium,97,24652,EDM,405,851561,EDM,7094,Hip Hop,870,Pop,0.2909230308063717,3404,51,254,0
611,611,58,Male,Canada,Premium,44,5417,Rock,296,157001,Hip Hop,2093,Rock,979,Pop,0.34920260228737676,33626,12,95,1
612,612,36,Female,France,Family,93,25272,Classical,429,11969,Hip Hop,6522,Hip Hop,470,Classical,0.70566237906678,38950,82,548,1
613,613,54,Non-binary,UK,Premium,11,60168,Classical,162,642370,Rock,7348,EDM,93,Pop,0.9090706071524782,48023,0,615,0
614,614,42,Female,Australia,Student,71,14033,Pop,389,426740,Pop,7172,Rock,457,Classical,0.8717788158811443,13467,17,969,0
615,615,20,Non-binary,Germany,Free,26,32673,Hip Hop,420,976919,Hip Hop,3255,Pop,393,Rock,0.559443909759331,23948,22,832,0
616,616,28,Female,UK,Family,8,23698,Classical,380,171391,Rock,5985,Hip Hop,351,Classical,0.4819590709109063,2003,13,589,0
617,617,54,Male,US,Premium,97,81164,Pop,287,237421,Classical,5658,EDM,32,Hip Hop,0.9099925894027334,43607,7,28,0
618,618,36,Female,France,Student,92,32965,Rock,150,241076,Hip Hop,3641,Classical,258,EDM,0.889037482144457,17751,97,785,1
619,619,25,Female,Germany,Student,19,67736,EDM,194,123968,Rock,7749,Classical,448,Rock,0.6931648200718264,16164,85,919,0
620,620,51,Non-binary,Australia,Premium,98,90967,Pop,312,730954,Hip Hop,6405,Rock,737,Rock,0.8818480591373408,4455,7,330,0
621,621,38,Male,Germany,Free,57,13407,Rock,34,441943,Rock,8389,EDM,682,Hip Hop,0.846450773075858,14669,80,985,0
622,622,59,Non-binary,France,Premium,57,40533,Rock,252,408622,Hip Hop,4020,Hip Hop,921,Classical,0.10829828988859502,31315,25,201,0
623,623,19,Male,Canada,Family,31,61134,Hip Hop,122,145683,Rock,5333,EDM,361,Hip Hop,0.5199154308432649,22878,66,765,1
624,624,27,Female,UK,Family,92,13007,Rock,332,571588,Pop,3197,Pop,134,EDM,0.4247595436965128,20827,10,49,0
625,625,32,Male,Germany,Student,11,39832,EDM,3,844730,Pop,7590,EDM,211,Rock,0.3781193811903997,14734,79,344,0
626,626,34,Male,Canada,Premium,75,4815,EDM,426,538285,Rock,8144,Pop,90,EDM,0.04459614767546605,30397,50,127,1
627,627,64,Non-binary,Germany,Premium,99,56469,Pop,149,698994,Pop,2509,EDM,154,Hip Hop,0.9320717789091856,21676,82,802,0
628,628,27,Male,UK,Student,95,32329,EDM,398,11986,Classical,8379,Pop,245,EDM,0.09514352988755148,10011,18,541,0
629,629,43,Male,France,Free,3,37869,EDM,387,669145,Rock,647,Hip Hop,739,EDM,0.15235955727750994,31204,39,194,0
630,630,45,Non-binary,US,Family,38,87410,Pop,481,489594,Hip Hop,1169,EDM,933,Rock,0.40250356477855076,27192,33,325,0
631,631,39,Non-binary,US,Student,10,15399,Pop,488,839804,EDM,3711,Classical,253,Pop,0.14659060554926928,19608,74,301,0
632,632,54,Non-binary,Australia,Family,43,21923,Hip Hop,316,46007,Rock,6111,Rock,908,EDM,0.6156054834392689,39521,65,173,0
633,633,60,Female,US,Free,88,65771,Rock,25,37871,Hip Hop,1662,EDM,796,Classical,0.5586153811789157,23709,15,998,0
634,634,41,Female,Canada,Free,52,25885,EDM,69,331634,EDM,8875,Rock,993,EDM,0.3963278163438476,35530,38,770,1
635,635,28,Non-binary,US,Family,61,19802,Classical,248,352778,EDM,9769,EDM,434,Pop,0.37832411064123883,2469,5,437,0
636,636,52,Non-binary,Canada,Premium,66,19910,Rock,353,29294,Pop,4118,Classical,956,Classical,0.9591502401543439,28453,38,346,0
637,637,25,Male,Canada,Free,28,54951,Hip Hop,416,366366,Hip Hop,4510,Classical,624,Pop,0.614608449673404,42844,18,286,0
638,638,46,Female,Australia,Premium,20,19838,Hip Hop,270,303572,Classical,3806,Hip Hop,139,Rock,0.5799324451834875,6261,81,506,0
639,639,19,Female,Germany,Student,19,2813,Rock,251,906263,Classical,2596,Pop,0,Pop,0.6890911037839317,46874,79,587,0
640,640,61,Female,Germany,Family,13,9008,Rock,428,303889,Rock,1160,EDM,225,Rock,0.4879012332320658,3016,76,252,0
641,641,45,Non-binary,Germany,Student,22,52984,Hip Hop,394,378789,EDM,1532,EDM,483,Hip Hop,0.5078425675925283,11710,6,662,0
642,642,28,Female,France,Family,46,60023,EDM,362,229548,EDM,8702,Classical,844,Classical,0.9813715520256807,21553,69,770,0
643,643,40,Male,France,Student,90,85773,Rock,77,694167,Classical,2079,Hip Hop,180,Hip Hop,0.7120345050735739,1437,31,994,0
644,644,45,Non-binary,Australia,Free,39,33730,EDM,329,658153,Pop,9523,Pop,740,Rock,0.22666803271332192,49608,59,16,0
645,645,31,Female,US,Student,38,59908,Pop,170,177276,EDM,9478,Pop,336,Classical,0.8610398538812256,13246,53,386,0
646,646,31,Non-binary,Canada,Student,0,36517,Rock,31,604656,Rock,8747,EDM,863,Classical,0.6156185599595984,15570,93,407,0
647,647,38,Male,France,Student,51,96430,EDM,70,431608,Rock,3554,Pop,840,Rock,0.16823115222140905,15149,21,892,0
648,648,43,Non-binary,Australia,Premium,99,62008,Hip Hop,71,465663,Pop,1344,EDM,544,Hip Hop,0.6514617599952317,24844,43,383,0
649,649,28,Male,Australia,Free,36,98071,Classical,371,999492,Rock,6909,Pop,480,Rock,0.9423689897282307,27924,6,771,0
650,650,59,Female,Germany,Free,72,58033,Hip Hop,102,46810,Hip Hop,6202,Classical,581,Hip Hop,0.29296662473271595,16962,58,571,1
651,651,41,Male,US,Family,95,79293,Hip Hop,104,985906,Rock,260,Rock,458,EDM,0.8863627147583795,47762,35,511,1
652,652,55,Female,France,Family,81,7700,Rock,312,945777,EDM,8054,EDM,181,Rock,0.5282007078382601,46014,8,433,1
653,653,20,Female,Australia,Premium,71,63302,Pop,440,644464,Rock,3839,EDM,47,Hip Hop,0.5816626334354497,15899,97,935,0
654,654,23,Female,US,Free,57,23316,Hip Hop,440,725509,Rock,2833,Rock,253,Classical,0.4799334588944063,18524,6,843,0
655,655,64,Male,France,Premium,7,91047,Pop,163,237387,Pop,2701,Rock,81,Pop,0.8976352765311093,14284,96,223,0
656,656,22,Non-binary,Germany,Premium,92,70256,Hip Hop,13,612829,Pop,8089,Rock,289,Rock,0.24929790087453907,43635,51,537,0
657,657,60,Female,UK,Family,4,10512,Hip Hop,433,344713,Pop,329,Hip Hop,952,Classical,0.4716908630064036,20002,33,919,0
658,658,35,Non-binary,France,Student,67,91372,Classical,141,647236,Pop,9476,Pop,693,Hip Hop,0.20183648684499123,27473,92,720,0
659,659,41,Female,France,Student,63,70942,Classical,152,305943,EDM,777,Rock,347,Rock,0.9497003951352896,40834,80,246,0
660,660,27,Female,UK,Premium,37,62574,Hip Hop,346,161996,Rock,8184,Hip Hop,423,Classical,0.10044682820142126,27406,8,212,0
661,661,36,Non-binary,US,Premium,22,8119,Pop,314,365706,Classical,2831,EDM,963,Classical,0.23783008053210952,2237,71,339,0
662,662,45,Non-binary,Germany,Free,65,83205,EDM,335,400170,Rock,7197,EDM,86,EDM,0.771429662552778,14741,41,346,0
663,663,56,Male,UK,Student,37,41264,EDM,96,321290,Classical,5656,EDM,435,Pop,0.6133343926526408,39781,71,303,0
664,664,48,Male,US,Family,51,83589,Classical,346,313827,Pop,9859,Classical,225,Classical,0.5798962200701342,42937,72,306,0
665,665,28,Male,Canada,Student,7,82402,EDM,145,190285,Classical,3408,Pop,489,Pop,0.8640804892890797,31099,2,2,0
666,666,23,Female,US,Premium,94,91402,Hip Hop,61,17982,Hip Hop,2599,EDM,893,Classical,0.7963735514592434,18622,78,110,0
667,667,35,Female,Australia,Premium,60,297,EDM,412,533976,Hip Hop,8629,Rock,989,EDM,0.9810103680919285,42622,64,71,0
668,668,50,Non-binary,Australia,Student,57,78698,EDM,138,187794,EDM,5263,Rock,936,Classical,0.9580325628096537,23117,47,257,0
669,669,28,Male,UK,Premium,36,88199,Rock,455,257661,Rock,6661,Hip Hop,845,Hip Hop,0.2824473848823674,4989,13,863,0
670,670,40,Non-binary,Canada,Premium,61,22974,EDM,482,819073,EDM,7566,Classical,480,Hip Hop,0.5054387506320405,19956,2,106,0
671,671,22,Male,Canada,Student,75,58654,Pop,463,388034,Hip Hop,9825,Classical,732,Pop,0.8305915816544118,9654,38,21,0
672,672,61,Male,France,Family,92,26271,Rock,267,60550,Classical,6105,Rock,841,Classical,0.8573514168806801,20285,91,39,0
673,673,23,Non-binary,Germany,Student,27,26794,Hip Hop,52,190444,Pop,8082,Rock,977,Pop,0.16514533856846192,25066,86,976,0
674,674,63,Male,Germany,Student,66,65808,Classical,168,715247,Pop,1149,Pop,425,Hip Hop,0.5170856543797991,26217,88,159,1
675,675,21,Male,Australia,Free,98,21684,Rock,384,386039,EDM,2117,EDM,918,Hip Hop,0.09641563865423652,27695,84,356,1
676,676,27,Male,France,Student,49,67141,Classical,140,108634,EDM,2733,Hip Hop,661,Hip Hop,0.31789949243616555,45509,4,807,0
677,677,28,Female,France,Free,28,56383,Classical,394,458979,Classical,5656,Pop,626,Pop,0.7165410511409345,8900,28,349,0
678,678,32,Non-binary,UK,Family,1,53891,Classical,475,191367,Hip Hop,9210,Hip Hop,107,Pop,0.30035255794293236,20198,79,852,0
679,679,63,Female,Canada,Student,17,85519,EDM,475,333597,Classical,4484,Rock,138,EDM,0.33008919522809976,45923,16,72,1
680,680,36,Female,Germany,Free,2,89277,EDM,148,22456,EDM,9892,Rock,437,EDM,0.26938291300461714,5733,31,775,0
681,681,33,Male,UK,Student,16,4193,Pop,116,145437,Hip Hop,7695,Rock,52,Hip Hop,0.21385338127742537,34911,21,951,0
682,682,31,Male,UK,Family,88,34807,Pop,264,250541,Hip Hop,2931,Hip Hop,765,Pop,0.565166935664689,39423,65,873,0
683,683,53,Female,Canada,Premium,24,91909,Classical,475,684663,Pop,9515,Rock,716,Rock,0.3366578589994441,37224,72,123,1
684,684,37,Female,Germany,Free,29,8154,Hip Hop,375,393983,Classical,4642,Classical,593,Rock,0.5794774261871152,21060,5,420,0
685,685,61,Non-binary,UK,Free,31,41028,Hip Hop,371,298115,Hip Hop,2835,Classical,978,Rock,0.6238004524518468,6078,28,873,0
686,686,20,Male,UK,Student,65,47098,Hip Hop,162,863881,Hip Hop,7777,Pop,600,Classical,0.09026964878144139,31436,64,108,0
687,687,62,Female,Australia,Family,21,67599,Classical,128,521681,Rock,7922,Classical,13,Classical,0.49733788385872035,42141,33,354,0
688,688,32,Male,Canada,Family,91,87068,Pop,294,939528,Rock,4232,Hip Hop,151,Classical,0.024932923702234655,46426,2,212,0
689,689,60,Non-binary,France,Free,69,31291,Rock,448,96200,Pop,6006,EDM,673,Classical,0.8736357876553855,8207,42,825,0
690,690,57,Female,US,Student,55,45967,Classical,466,56267,Pop,8423,Rock,728,Hip Hop,0.042654036800016115,24696,59,73,0
691,691,18,Female,Germany,Student,86,31581,Hip Hop,107,990631,EDM,9246,Hip Hop,859,Rock,0.4179109618507796,15827,67,249,1
692,692,51,Male,France,Free,22,50513,EDM,291,448331,EDM,8839,Hip Hop,831,Pop,0.3488897230921705,6991,7,461,0
693,693,29,Female,France,Premium,32,24099,Rock,224,434298,EDM,1264,Classical,301,Classical,0.08309810661255623,16219,7,983,0
694,694,35,Female,Canada,Family,33,5986,EDM,198,516712,Classical,6426,Classical,426,Classical,0.4719820722326764,35355,57,592,0
695,695,57,Male,France,Family,4,12120,Hip Hop,215,487540,Pop,3077,Pop,155,Hip Hop,0.143525409153493,22816,39,106,0
696,696,30,Non-binary,Germany,Free,24,49229,Hip Hop,51,105133,Classical,5145,Hip Hop,603,Hip Hop,0.2052493843595815,34385,54,989,0
697,697,23,Female,US,Family,4,87025,Classical,100,42065,Classical,3897,Classical,898,Classical,0.04981527880765679,29726,67,25,1
698,698,47,Male,UK,Free,97,17586,Pop,142,353563,Classical,2918,Rock,558,Rock,0.9824159762058977,7442,55,878,0
699,699,49,Male,US,Family,84,94940,Classical,446,559957,Rock,2634,Rock,302,Rock,0.681526814953028,24471,41,195,0
700,700,41,Non-binary,Germany,Family,13,59460,Rock,463,355348,Pop,7352,Hip Hop,493,Rock,0.3489052698955084,13056,40,253,0
701,701,45,Female,UK,Student,42,8651,Pop,151,153128,EDM,7201,EDM,607,Pop,0.4961212487283806,42574,75,779,0
702,702,57,Non-binary,Germany,Premium,98,50240,Classical,257,196634,Rock,2585,Pop,667,Rock,0.7929706104474303,2696,94,568,0
703,703,48,Female,UK,Premium,21,92754,Classical,453,307709,Classical,2815,EDM,273,Classical,0.8567187157056777,26811,69,522,0
704,704,37,Female,Canada,Free,97,65424,Pop,447,90285,EDM,8531,Pop,186,Pop,0.12401385581690738,34816,0,642,0
705,705,58,Male,Germany,Premium,6,33285,EDM,72,307378,Classical,8560,Classical,27,Pop,0.31004791697381284,37037,81,36,0
706,706,53,Non-binary,Canada,Student,86,40967,Hip Hop,481,395883,Pop,2308,Hip Hop,723,Hip Hop,0.7358764463651768,15787,50,332,1
707,707,19,Non-binary,US,Family,27,58347,Hip Hop,433,991243,EDM,7630,Rock,40,Rock,0.25931346173451664,14961,32,168,0
708,708,53,Female,France,Family,42,53341,EDM,327,660260,Rock,7229,Rock,661,EDM,0.20932429486435356,13711,79,843,0
709,709,26,Non-binary,US,Premium,50,48886,Pop,177,493296,Classical,759,EDM,239,Pop,0.9496222237638462,34771,37,41,0
710,710,44,Non-binary,Canada,Family,98,90259,Classical,139,800075,Pop,8626,Rock,818,Classical,0.07514341838312644,5341,22,947,1
711,711,36,Female,Germany,Premium,48,9931,Hip Hop,232,433259,EDM,3824,Hip Hop,193,Rock,0.9433072537118209,17282,40,166,0
712,712,38,Female,Germany,Student,6,7143,Classical,393,786842,Classical,423,Pop,591,Rock,0.44967869536742744,29452,52,683,0
713,713,21,Male,Australia,Premium,98,536,Hip Hop,65,779112,Hip Hop,5370,Pop,816,Rock,0.5171062489418845,13661,94,100,0
714,714,58,Non-binary,Germany,Student,29,64078,Hip Hop,491,714254,Rock,3991,EDM,841,EDM,0.44062475906019505,3911,67,29,1
715,715,23,Non-binary,UK,Family,92,17724,Rock,292,596791,EDM,643,EDM,475,Rock,0.33136499536805597,49227,21,978,0
716,716,57,Male,UK,Student,10,5317,Classical,239,412211,Classical,6833,Pop,539,Rock,0.4015760085848028,27238,42,681,0
717,717,52,Non-binary,UK,Student,5,35210,Hip Hop,4,967958,Rock,6654,Pop,191,Rock,0.9990416882871346,8287,6,321,1
718,718,32,Male,US,Student,63,98249,Hip Hop,452,235914,Hip Hop,8585,Hip Hop,994,EDM,0.6298143613484628,26676,29,322,0
719,719,34,Female,US,Student,48,43271,Rock,266,337406,Classical,6425,Pop,631,EDM,0.24944204536174297,859,11,202,0
720,720,33,Non-binary,Australia,Free,19,86211,Rock,360,109654,Rock,5036,Rock,101,Hip Hop,0.4191254461671695,39145,13,922,0
721,721,25,Male,Australia,Student,90,6619,Classical,286,916389,Classical,881,Hip Hop,994,Hip Hop,0.1065964624452932,8027,92,870,0
722,722,32,Female,France,Free,16,75826,Pop,75,107810,Classical,8588,Pop,486,Classical,0.5741859451015989,41086,23,207,0
723,723,41,Female,France,Premium,28,55071,Hip Hop,481,504959,Pop,185,Classical,243,Rock,0.18192052195193498,14163,49,813,0
724,724,46,Male,Germany,Premium,64,67038,Rock,255,365940,Hip Hop,852,Classical,505,Classical,0.07529482061442394,32002,44,131,0
725,725,50,Female,Canada,Student,62,62225,Rock,381,624668,Hip Hop,6036,Hip Hop,720,EDM,0.04851850339633679,30833,68,762,0
726,726,26,Male,US,Family,14,11329,Rock,272,701154,Rock,5182,Rock,266,Classical,0.3620768735995257,5957,2,53,0
727,727,28,Female,France,Student,65,96713,EDM,499,818397,EDM,1898,Classical,366,Classical,0.3824157501391886,16128,67,367,0
728,728,25,Female,UK,Premium,25,21555,Hip Hop,493,736662,Classical,7363,Rock,904,Classical,0.9149100981961602,29470,61,113,1
729,729,48,Female,France,Premium,51,47786,Rock,427,455293,Rock,3577,Hip Hop,296,Rock,0.6969810740707141,40616,26,720,0
730,730,44,Female,US,Free,28,45382,Rock,484,613570,Hip Hop,6006,Classical,671,Pop,0.12426108735688157,47826,42,984,0
731,731,37,Male,France,Premium,12,9189,Rock,362,778189,Pop,3022,Pop,255,Rock,0.24541241362512112,33285,45,28,0
732,732,56,Male,Germany,Free,44,55516,Rock,56,682193,Pop,5452,Hip Hop,21,Classical,0.8114460907883905,3187,18,16,0
733,733,21,Female,Australia,Family,5,36539,Classical,281,351336,EDM,8883,Rock,360,Pop,0.8907313362639208,15136,34,202,0
734,734,47,Female,France,Free,74,40982,Rock,217,231599,Classical,4669,Pop,267,Classical,0.12969069508344377,30315,18,504,0
735,735,42,Non-binary,Canada,Student,58,40090,EDM,241,35713,Classical,3433,EDM,562,EDM,0.49320517334722946,30796,66,952,0
736,736,28,Non-binary,Australia,Free,78,74079,Rock,295,869792,Hip Hop,816,EDM,695,Classical,0.09413407731363654,31752,33,905,0
737,737,36,Non-binary,US,Family,61,96895,Pop,389,178227,Rock,6918,Classical,142,Classical,0.49741169955185227,28047,46,173,1
738,738,43,Male,Canada,Premium,31,73390,Pop,167,13061,EDM,6693,Hip Hop,939,Pop,0.8227332310962865,7153,90,729,0
739,739,25,Non-binary,Germany,Free,31,14565,EDM,183,578672,Pop,4421,Pop,614,Rock,0.5669410520307463,9566,14,178,0
740,740,37,Female,US,Free,35,45935,Classical,325,584483,EDM,7341,EDM,13,EDM,0.45123280163654034,13127,50,60,0
741,741,36,Male,Canada,Family,56,82295,Hip Hop,350,683367,EDM,5083,EDM,888,Rock,0.5847114455193166,12410,94,159,0
742,742,44,Male,US,Family,79,57718,Pop,110,259746,Pop,1949,EDM,376,Classical,0.24915927217735723,7925,97,437,0
743,743,36,Female,Germany,Student,20,28136,Pop,321,956278,Hip Hop,7816,Classical,590,Pop,0.7012039478763331,23609,35,369,1
744,744,42,Female,France,Student,18,3273,Rock,235,432008,EDM,6527,Rock,598,Hip Hop,0.12125202605583407,3808,30,495,0
745,745,41,Female,Canada,Student,60,49229,Pop,241,222999,Classical,5719,Classical,323,Hip Hop,0.9354272840470724,5082,57,666,0
746,746,60,Female,UK,Premium,22,90164,EDM,383,31566,Pop,8342,EDM,79,Classical,0.06656168180401323,19386,44,444,0
747,747,55,Male,France,Student,12,91611,Hip Hop,302,101358,Pop,9382,EDM,851,Pop,0.44599966038333994,3403,25,464,0
748,748,25,Non-binary,Germany,Free,46,78333,EDM,329,755783,Rock,7068,Rock,66,Hip Hop,0.7556310702593682,25930,15,340,0
749,749,35,Male,France,Student,17,21909,EDM,381,869242,Pop,3442,Hip Hop,413,Rock,0.44256344283096916,4393,86,686,0
750,750,24,Female,UK,Family,2,69346,Rock,43,247627,Pop,7799,Hip Hop,257,Pop,0.6098545693115581,9436,28,273,0
751,751,37,Non-binary,Australia,Student,53,20445,EDM,435,77958,EDM,4160,EDM,810,Hip Hop,0.11034140439382667,32467,31,732,0
752,752,44,Male,UK,Student,75,11827,Rock,67,100710,Rock,7056,Classical,861,Rock,0.7178696085144859,36886,89,796,0
753,753,36,Female,Canada,Free,88,23090,Rock,316,611978,Rock,2066,Classical,447,Classical,0.19434427457616588,43846,60,592,0
754,754,45,Non-binary,Canada,Family,7,20444,EDM,76,908824,Rock,2071,Hip Hop,239,Hip Hop,0.14154183274326504,39329,2,396,0
755,755,32,Male,US,Premium,45,62810,EDM,64,148388,Classical,2253,EDM,311,Classical,0.11994575145584552,48873,1,941,1
756,756,30,Male,Germany,Premium,40,2500,Pop,366,801983,EDM,1567,EDM,811,Rock,0.09728160612317827,9554,59,812,0
757,757,29,Non-binary,France,Family,56,66749,Rock,86,823220,Pop,2120,Pop,435,Pop,0.9201443691768497,43235,53,175,0
