user_id,age,gender,country,language,subscription_type,subscription_start_date,monthly_price,watch_time,watch_history,search_history,likes,dislikes,comments,views,ad_impressions,ad_clicks,payment_method,last_payment_date,churn
1123,42,female,USA,Spanish,Individual,2016-11-02 02:09:54.838967792,14.99,108,music,tv shows,219,49,11,1717,495,47,paypal,2020-09-18 06:05:32.706541308,0
1124,40,other,Australia,French,Student,2016-11-02 16:31:12.374474896,24.99,312,tv shows,comedy,376,0,45,6072,106,7,credit card,2020-09-18 11:40:50.650130024,1
1125,38,male,Canada,Mandarin,Family,2016-11-03 06:52:29.909982000,19.99,292,sports,tv shows,443,8,27,1439,447,20,debit card,2020-09-18 17:16:08.593718744,1
1126,39,other,Canada,Spanish,Student,2016-11-03 21:13:47.445489096,11.99,326,sports,news,7,51,17,1059,58,25,paypal,2020-09-18 22:51:26.537307460,0
1127,50,female,Canada,Spanish,Student,2016-11-04 11:35:04.980996200,14.99,507,music,movies,259,17,38,5977,346,50,credit card,2020-09-19 04:26:44.480896176,0
1128,19,male,USA,German,Individual,2016-11-05 01:56:22.516503304,11.99,561,music,music,26,16,22,6075,135,27,credit card,2020-09-19 10:02:02.424484896,0
1129,50,other,UK,French,Individual,2016-11-05 16:17:40.052010400,24.99,572,movies,news,494,91,2,9411,400,4,google pay,2020-09-19 15:37:20.368073612,0
1130,43,other,UK,Spanish,Family,2016-11-06 06:38:57.587517504,11.99,358,comedy,tv shows,467,81,24,636,43,3,paypal,2020-09-19 21:12:38.311662332,0
1131,24,female,Canada,Mandarin,Individual,2016-11-06 21:00:15.123024608,11.99,158,music,comedy,456,4,32,493,286,37,google pay,2020-09-20 02:47:56.255251048,1
1132,60,other,Australia,English,Individual,2016-11-07 11:21:32.658531712,14.99,180,comedy,news,263,30,7,4320,65,23,paypal,2020-09-20 08:23:14.198839768,0
1133,50,female,Australia,Mandarin,Family,2016-11-08 01:42:50.194038808,24.99,83,music,news,57,11,13,7594,186,27,google pay,2020-09-20 13:58:32.142428484,1
1134,57,other,UK,Mandarin,Individual,2016-11-08 16:04:07.729545912,14.99,287,movies,comedy,55,65,38,3891,109,31,paypal,2020-09-20 19:33:50.086017200,1
1135,40,female,UK,Spanish,Individual,2016-11-09 06:25:25.265053016,24.99,568,movies,tv shows,475,77,44,1960,298,32,debit card,2020-09-21 01:09:08.029605920,0
1136,48,female,Australia,Mandarin,Individual,2016-11-09 20:46:42.800560112,19.99,460,sports,sports,48,74,0,4357,336,46,debit card,2020-09-21 06:44:25.973194636,0
1137,56,other,Canada,German,Individual,2016-11-10 11:08:00.336067216,19.99,51,news,tv shows,410,16,31,3022,309,7,debit card,2020-09-21 12:19:43.916783356,0
1138,42,other,UK,Spanish,Individual,2016-11-11 01:29:17.871574320,11.99,420,movies,news,157,75,12,9565,473,25,debit card,2020-09-21 17:55:01.860372072,0
1139,22,female,Australia,English,Family,2016-11-11 15:50:35.407081416,14.99,146,sports,news,395,33,48,8656,220,23,google pay,2020-09-21 23:30:19.803960792,1
1140,41,male,Australia,English,Student,2016-11-12 06:11:52.942588520,19.99,539,comedy,movies,233,2,23,8586,280,26,debit card,2020-09-22 05:05:37.747549508,0
1141,57,male,UK,English,Individual,2016-11-12 20:33:10.478095624,14.99,50,movies,music,171,29,13,4585,462,16,credit card,2020-09-22 10:40:55.691138228,0
1142,30,male,UK,French,Individual,2016-11-13 10:54:28.013602720,19.99,154,music,tv shows,138,12,39,5514,69,15,google pay,2020-09-22 16:16:13.634726944,0
1143,49,male,USA,German,Individual,2016-11-14 01:15:45.549109824,19.99,383,news,news,490,37,31,9881,314,2,credit card,2020-09-22 21:51:31.578315660,0
1144,36,female,UK,German,Individual,2016-11-14 15:37:03.084616928,24.99,199,sports,tv shows,135,23,13,5719,5,37,paypal,2020-09-23 03:26:49.521904380,0
1145,37,female,USA,Mandarin,Family,2016-11-15 05:58:20.620124024,19.99,301,tv shows,movies,350,80,16,1374,306,22,paypal,2020-09-23 09:02:07.465493096,1
1146,60,female,Australia,French,Individual,2016-11-15 20:19:38.155631128,11.99,92,news,music,409,4,46,1184,180,3,paypal,2020-09-23 14:37:25.409081816,1
1147,52,other,Australia,English,Individual,2016-11-16 10:40:55.691138232,14.99,366,movies,news,385,37,12,7776,263,9,paypal,2020-09-23 20:12:43.352670532,0
1148,54,female,Australia,Mandarin,Family,2016-11-17 01:02:13.226645328,24.99,36,news,comedy,224,7,37,8837,396,20,debit card,2020-09-24 01:48:01.296259252,0
1149,26,female,UK,English,Individual,2016-11-17 15:23:30.762152432,19.99,360,tv shows,movies,452,78,34,562,37,7,credit card,2020-09-24 07:23:19.239847968,0
1150,51,other,Australia,Mandarin,Student,2016-11-18 05:44:48.297659536,24.99,108,movies,comedy,229,87,4,9881,244,44,debit card,2020-09-24 12:58:37.183436684,1
1151,45,other,USA,English,Family,2016-11-18 20:06:05.833166632,19.99,85,news,sports,127,0,14,7931,461,18,credit card,2020-09-24 18:33:55.127025404,0
1152,56,male,USA,Mandarin,Individual,2016-11-19 10:27:23.368673736,19.99,264,music,music,374,96,2,9221,16,43,credit card,2020-09-25 00:09:13.070614120,0
1153,30,male,USA,Mandarin,Family,2016-11-20 00:48:40.904180840,11.99,595,sports,comedy,486,29,37,6624,476,41,credit card,2020-09-25 05:44:31.014202840,0
1154,32,other,Canada,German,Student,2016-11-20 15:09:58.439687936,19.99,469,music,comedy,459,65,16,3419,201,4,debit card,2020-09-25 11:19:48.957791556,0
1155,39,other,Australia,Mandarin,Student,2016-11-21 05:31:15.975195040,19.99,275,comedy,tv shows,172,48,31,5956,311,10,debit card,2020-09-25 16:55:06.901380276,1
1156,38,female,Canada,Spanish,Individual,2016-11-21 19:52:33.510702144,19.99,299,news,comedy,147,22,39,7003,343,43,paypal,2020-09-25 22:30:24.844968992,1
1157,41,female,Canada,French,Family,2016-11-22 10:13:51.046209240,11.99,303,sports,music,53,66,44,9457,14,12,paypal,2020-09-26 04:05:42.788557708,0
1158,55,female,USA,Mandarin,Individual,2016-11-23 00:35:08.581716344,14.99,429,music,music,395,92,41,4876,321,23,paypal,2020-09-26 09:41:00.732146428,1
1159,55,female,Australia,Spanish,Individual,2016-11-23 14:56:26.117223448,14.99,368,news,comedy,398,23,8,9931,210,43,debit card,2020-09-26 15:16:18.675735144,1
1160,29,male,UK,French,Student,2016-11-24 05:17:43.652730544,14.99,245,sports,music,240,90,37,9250,278,47,debit card,2020-09-26 20:51:36.619323864,0
1161,30,female,USA,French,Student,2016-11-24 19:39:01.188237648,19.99,543,sports,tv shows,471,84,27,9785,314,12,debit card,2020-09-27 02:26:54.562912580,1
1162,34,female,UK,English,Individual,2016-11-25 10:00:18.723744752,19.99,548,sports,comedy,439,99,1,6489,309,33,paypal,2020-09-27 08:02:12.506501300,0
1163,40,other,UK,German,Student,2016-11-26 00:21:36.259251856,19.99,436,music,music,380,97,10,4683,111,49,debit card,2020-09-27 13:37:30.450090016,1
1164,41,male,Canada,French,Family,2016-11-26 14:42:53.794758952,11.99,324,news,tv shows,399,5,22,7670,270,19,paypal,2020-09-27 19:12:48.393678736,0
1165,52,other,Canada,Mandarin,Student,2016-11-27 05:04:11.330266056,14.99,337,sports,tv shows,321,58,3,5221,40,48,debit card,2020-09-28 00:48:06.337267452,0
1166,55,male,UK,French,Student,2016-11-27 19:25:28.865773160,11.99,100,movies,sports,472,38,22,9094,161,5,credit card,2020-09-28 06:23:24.280856168,1
1167,29,male,Australia,German,Student,2016-11-28 09:46:46.401280256,24.99,316,news,movies,306,11,10,9161,482,8,paypal,2020-09-28 11:58:42.224444888,0
1168,39,other,UK,English,Family,2016-11-29 00:08:03.936787360,24.99,548,comedy,music,453,79,48,4062,280,1,paypal,2020-09-28 17:34:00.168033604,1
1169,41,female,Australia,Spanish,Family,2016-11-29 14:29:21.472294464,11.99,388,tv shows,tv shows,208,83,48,6235,3,40,paypal,2020-09-28 23:09:18.111622324,1
1170,29,female,Australia,French,Family,2016-11-30 04:50:39.007801560,11.99,78,music,comedy,350,80,17,2562,492,48,credit card,2020-09-29 04:44:36.055211040,1
1171,42,female,Australia,German,Student,2016-11-30 19:11:56.543308664,11.99,318,tv shows,sports,426,36,25,5205,149,12,credit card,2020-09-29 10:19:53.998799760,0
1172,24,other,UK,Mandarin,Family,2016-12-01 09:33:14.078815768,14.99,79,movies,music,135,1,37,8604,373,22,paypal,2020-09-29 15:55:11.942388476,1
1173,27,female,Canada,German,Student,2016-12-01 23:54:31.614322864,11.99,268,tv shows,movies,345,26,16,4810,46,27,paypal,2020-09-29 21:30:29.885977192,1
1174,23,male,Australia,Spanish,Individual,2016-12-02 14:15:49.149829968,24.99,510,comedy,sports,94,41,45,2173,18,23,paypal,2020-09-30 03:05:47.829565912,0
1175,32,other,Canada,French,Individual,2016-12-03 04:37:06.685337072,11.99,328,music,tv shows,365,18,39,6185,421,27,debit card,2020-09-30 08:41:05.773154628,0
1176,21,male,Australia,French,Family,2016-12-03 18:58:24.220844168,19.99,500,sports,music,430,90,0,2023,40,26,google pay,2020-09-30 14:16:23.716743348,0
1177,42,male,Australia,Mandarin,Family,2016-12-04 09:19:41.756351272,24.99,185,news,sports,426,27,39,5879,264,13,google pay,2020-09-30 19:51:41.660332064,0
1178,58,male,Australia,Spanish,Individual,2016-12-04 23:40:59.291858376,14.99,440,comedy,news,228,7,20,4993,280,14,debit card,2020-10-01 01:26:59.603920784,1
1179,27,male,USA,Spanish,Student,2016-12-05 14:02:16.827365472,19.99,303,music,movies,403,62,35,2314,481,14,google pay,2020-10-01 07:02:17.547509500,1
1180,58,other,Canada,French,Family,2016-12-06 04:23:34.362872576,11.99,572,tv shows,music,328,0,48,3544,357,4,google pay,2020-10-01 12:37:35.491098220,1
1181,46,female,Australia,English,Individual,2016-12-06 18:44:51.898379680,19.99,287,sports,music,469,12,4,1946,446,18,paypal,2020-10-01 18:12:53.434686936,1
1182,46,female,USA,English,Family,2016-12-07 09:06:09.433886776,19.99,92,sports,tv shows,97,91,19,4474,135,25,paypal,2020-10-01 23:48:11.378275652,0
1183,29,other,Canada,French,Individual,2016-12-07 23:27:26.969393880,14.99,171,music,music,363,66,4,2652,148,3,paypal,2020-10-02 05:23:29.321864372,0
1184,54,other,USA,Spanish,Family,2016-12-08 13:48:44.504900984,14.99,358,sports,movies,190,50,14,1593,310,50,google pay,2020-10-02 10:58:47.265453088,1
1185,57,male,UK,German,Family,2016-12-09 04:10:02.040408080,19.99,282,music,comedy,229,65,35,4745,374,22,paypal,2020-10-02 16:34:05.209041808,1
1186,44,female,Australia,Mandarin,Student,2016-12-09 18:31:19.575915184,14.99,118,music,news,334,83,29,908,129,20,credit card,2020-10-02 22:09:23.152630524,0
1187,25,male,UK,Spanish,Family,2016-12-10 08:52:37.111422288,11.99,507,sports,sports,277,96,40,5009,267,19,credit card,2020-10-03 03:44:41.096219244,0
1188,40,male,Canada,English,Student,2016-12-10 23:13:54.646929384,19.99,554,tv shows,sports,296,14,9,7991,137,44,google pay,2020-10-03 09:19:59.039807960,0
1189,31,male,USA,English,Student,2016-12-11 13:35:12.182436488,14.99,425,news,tv shows,20,60,28,9682,81,39,google pay,2020-10-03 14:55:16.983396676,1
1190,30,male,Australia,French,Student,2016-12-12 03:56:29.717943592,19.99,382,comedy,sports,239,32,43,8038,400,8,debit card,2020-10-03 20:30:34.926985396,0
1191,18,female,Australia,French,Student,2016-12-12 18:17:47.253450696,24.99,387,comedy,tv shows,464,3,22,8457,227,47,paypal,2020-10-04 02:05:52.870574112,0
1192,26,other,Australia,Mandarin,Family,2016-12-13 08:39:04.788957792,24.99,294,sports,movies,302,99,21,9839,432,36,google pay,2020-10-04 07:41:10.814162832,0
1193,41,male,USA,German,Student,2016-12-13 23:00:22.324464896,24.99,140,music,movies,374,8,33,6932,183,30,credit card,2020-10-04 13:16:28.757751548,0
1194,34,male,USA,German,Family,2016-12-14 13:21:39.859972000,19.99,130,movies,comedy,279,45,50,8594,259,43,google pay,2020-10-04 18:51:46.701340268,1
1195,34,other,USA,English,Family,2016-12-15 03:42:57.395479096,19.99,311,news,music,81,26,28,158,497,49,credit card,2020-10-05 00:27:04.644928984,1
1196,25,other,Canada,Spanish,Family,2016-12-15 18:04:14.930986200,11.99,213,tv shows,sports,487,20,14,1836,460,31,debit card,2020-10-05 06:02:22.588517700,1
1197,60,other,Australia,English,Student,2016-12-16 08:25:32.466493304,24.99,401,music,tv shows,258,21,4,8305,74,41,google pay,2020-10-05 11:37:40.532106420,1
1198,42,female,Canada,Mandarin,Student,2016-12-16 22:46:50.002000400,24.99,201,news,tv shows,78,69,15,1951,166,18,paypal,2020-10-05 17:12:58.475695136,0
1199,36,male,UK,German,Individual,2016-12-17 13:08:07.537507504,24.99,109,sports,movies,214,41,12,371,204,5,debit card,2020-10-05 22:48:16.419283856,0
1200,43,male,Canada,French,Family,2016-12-18 03:29:25.073014608,24.99,67,tv shows,comedy,209,11,34,5694,176,41,google pay,2020-10-06 04:23:34.362872572,0
1201,27,other,Australia,Spanish,Student,2016-12-18 17:50:42.608521704,11.99,304,news,news,180,7,22,2589,243,48,paypal,2020-10-06 09:58:52.306461292,1
1202,48,other,Australia,French,Family,2016-12-19 08:12:00.144028808,11.99,301,tv shows,comedy,406,11,40,3423,275,39,debit card,2020-10-06 15:34:10.250050008,0
1203,44,male,Canada,French,Family,2016-12-19 22:33:17.679535912,19.99,357,news,comedy,79,14,13,6157,56,13,credit card,2020-10-06 21:09:28.193638728,1
1204,54,other,Australia,Mandarin,Family,2016-12-20 12:54:35.215043008,11.99,26,news,movies,285,33,33,4263,376,28,paypal,2020-10-07 02:44:46.137227444,0
1205,45,male,Australia,German,Family,2016-12-21 03:15:52.750550112,24.99,165,movies,tv shows,243,18,37,9244,335,32,credit card,2020-10-07 08:20:04.080816160,1
1206,57,male,Australia,English,Family,2016-12-21 17:37:10.286057216,19.99,40,comedy,tv shows,1,51,25,6999,178,36,paypal,2020-10-07 13:55:22.024404880,1
1207,31,other,Canada,Mandarin,Student,2016-12-22 07:58:27.821564312,14.99,597,music,sports,127,45,2,1594,377,48,debit card,2020-10-07 19:30:39.967993596,1
1208,50,other,USA,English,Individual,2016-12-22 22:19:45.357071416,24.99,156,news,movies,486,80,46,6347,252,34,paypal,2020-10-08 01:05:57.911582316,1
1209,40,male,UK,French,Family,2016-12-23 12:41:02.892578520,14.99,28,movies,tv shows,9,25,34,4172,219,28,google pay,2020-10-08 06:41:15.855171032,0
1210,20,female,Canada,Spanish,Family,2016-12-24 03:02:20.428085616,19.99,226,news,movies,429,29,47,3370,229,3,credit card,2020-10-08 12:16:33.798759752,0
1211,57,male,UK,Mandarin,Individual,2016-12-24 17:23:37.963592720,19.99,105,news,news,102,72,15,2426,247,18,google pay,2020-10-08 17:51:51.742348468,1
1212,36,male,UK,French,Student,2016-12-25 07:44:55.499099824,11.99,77,tv shows,music,110,56,20,5522,160,20,debit card,2020-10-08 23:27:09.685937184,1
1213,57,other,USA,Spanish,Student,2016-12-25 22:06:13.034606920,19.99,405,movies,sports,439,89,22,6860,341,1,paypal,2020-10-09 05:02:27.629525904,1
1214,42,other,Australia,Mandarin,Family,2016-12-26 12:27:30.570114024,24.99,130,movies,comedy,183,71,33,2510,223,42,credit card,2020-10-09 10:37:45.573114620,1
1215,54,male,USA,French,Individual,2016-12-27 02:48:48.105621128,19.99,10,movies,movies,103,80,2,2668,174,47,google pay,2020-10-09 16:13:03.516703340,1
1216,55,other,USA,French,Student,2016-12-27 17:10:05.641128224,24.99,583,sports,music,154,54,28,3207,370,22,paypal,2020-10-09 21:48:21.460292056,0
1217,41,female,Australia,English,Family,2016-12-28 07:31:23.176635328,11.99,19,news,news,259,65,26,5459,153,36,paypal,2020-10-10 03:23:39.403880776,0
1218,21,female,Canada,Spanish,Individual,2016-12-28 21:52:40.712142432,14.99,78,music,sports,437,64,38,8215,277,12,google pay,2020-10-10 08:58:57.347469492,0
1219,57,other,UK,English,Student,2016-12-29 12:13:58.247649528,11.99,375,comedy,sports,164,21,20,8659,113,7,paypal,2020-10-10 14:34:15.291058208,0
1220,45,female,UK,English,Individual,2016-12-30 02:35:15.783156632,19.99,173,news,tv shows,117,23,6,950,148,13,debit card,2020-10-10 20:09:33.234646928,0
1221,25,female,Australia,English,Individual,2016-12-30 16:56:33.318663736,11.99,398,tv shows,comedy,459,99,5,801,483,29,paypal,2020-10-11 01:44:51.178235644,0
1222,39,male,USA,German,Individual,2016-12-31 07:17:50.854170840,24.99,343,tv shows,news,424,56,47,7141,15,35,google pay,2020-10-11 07:20:09.121824364,0
1223,58,male,UK,English,Family,2016-12-31 21:39:08.389677936,14.99,413,sports,news,231,85,46,1544,308,4,credit card,2020-10-11 12:55:27.065413080,1
1224,22,other,Canada,English,Student,2017-01-01 12:00:25.925185040,24.99,167,movies,sports,163,82,5,1910,24,10,credit card,2020-10-11 18:30:45.009001800,0
1225,43,female,Canada,Spanish,Individual,2017-01-02 02:21:43.460692144,11.99,212,sports,comedy,327,2,36,2800,89,37,debit card,2020-10-12 00:06:02.952590516,0
1226,35,female,Canada,Spanish,Student,2017-01-02 16:43:00.996199240,11.99,203,movies,movies,302,42,47,9889,322,11,paypal,2020-10-12 05:41:20.896179236,1
1227,28,female,Canada,French,Individual,2017-01-03 07:04:18.531706344,24.99,345,sports,tv shows,269,78,24,5997,246,50,google pay,2020-10-12 11:16:38.839767952,1
1228,41,female,USA,Mandarin,Individual,2017-01-03 21:25:36.067213448,11.99,551,news,comedy,405,61,17,6698,225,45,paypal,2020-10-12 16:51:56.783356668,1
1229,33,male,USA,French,Student,2017-01-04 11:46:53.602720544,24.99,208,sports,movies,218,84,46,8767,353,48,debit card,2020-10-12 22:27:14.726945388,0
1230,36,female,USA,German,Family,2017-01-05 02:08:11.138227648,14.99,21,sports,sports,50,57,22,4869,73,21,google pay,2020-10-13 04:02:32.670534104,1
1231,22,other,Canada,Spanish,Individual,2017-01-05 16:29:28.673734752,24.99,465,news,tv shows,60,26,45,2600,395,5,credit card,2020-10-13 09:37:50.614122824,1
1232,18,male,Australia,French,Student,2017-01-06 06:50:46.209241848,11.99,22,news,sports,100,67,15,4472,186,45,google pay,2020-10-13 15:13:08.557711540,1
1233,24,other,USA,French,Individual,2017-01-06 21:12:03.744748952,14.99,173,tv shows,tv shows,485,48,50,6418,101,33,debit card,2020-10-13 20:48:26.501300260,0
1234,33,male,Australia,German,Individual,2017-01-07 11:33:21.280256056,14.99,487,comedy,comedy,236,36,22,2262,364,20,google pay,2020-10-14 02:23:44.444888976,1
1235,39,female,Canada,German,Family,2017-01-08 01:54:38.815763152,11.99,62,movies,news,225,93,2,7998,269,29,credit card,2020-10-14 07:59:02.388477692,1
1236,27,female,USA,English,Individual,2017-01-08 16:15:56.351270256,11.99,138,sports,comedy,173,58,27,5048,117,37,credit card,2020-10-14 13:34:20.332066412,1
1237,52,other,Canada,English,Family,2017-01-09 06:37:13.886777360,19.99,176,music,sports,399,9,3,4342,442,36,google pay,2020-10-14 19:09:38.275655128,1
1238,27,other,Canada,French,Family,2017-01-09 20:58:31.422284456,19.99,98,movies,music,233,20,7,4661,230,39,google pay,2020-10-15 00:44:56.219243848,1
1239,48,male,Australia,English,Student,2017-01-10 11:19:48.957791560,14.99,392,comedy,movies,430,11,19,4956,191,28,credit card,2020-10-15 06:20:14.162832564,0
1240,53,male,Canada,English,Individual,2017-01-11 01:41:06.493298664,24.99,432,music,news,488,19,45,9441,326,0,credit card,2020-10-15 11:55:32.106421284,0
1241,52,other,Canada,French,Student,2017-01-11 16:02:24.028805760,14.99,497,music,tv shows,220,25,19,5780,457,4,credit card,2020-10-15 17:30:50.050010000,0
1242,40,female,Canada,German,Student,2017-01-12 06:23:41.564312864,11.99,332,sports,tv shows,351,15,23,1204,256,23,google pay,2020-10-15 23:06:07.993598720,0
1243,32,female,USA,Mandarin,Family,2017-01-12 20:44:59.099819968,19.99,577,music,news,475,72,9,5364,51,27,credit card,2020-10-16 04:41:25.937187436,0
1244,43,male,UK,French,Student,2017-01-13 11:06:16.635327064,24.99,354,comedy,tv shows,78,59,19,9246,460,1,google pay,2020-10-16 10:16:43.880776152,0
1245,49,other,Australia,German,Student,2017-01-14 01:27:34.170834168,24.99,200,sports,news,182,31,40,2193,110,10,paypal,2020-10-16 15:52:01.824364872,0
1246,35,male,UK,English,Student,2017-01-14 15:48:51.706341272,11.99,341,sports,news,290,28,29,4902,54,6,paypal,2020-10-16 21:27:19.767953588,0
1247,58,male,Australia,French,Family,2017-01-15 06:10:09.241848368,11.99,435,music,news,81,97,48,4048,98,18,paypal,2020-10-17 03:02:37.711542308,0
